name,longitude,latitude,key,family,genus,species,stateProvince,year,month,day,eventDate,countryCode,county
"Colias philodice Godart, 1819",-97.032959,49.894171,863593106,Pieridae,Colias,Colias philodice,Manitoba,1948,8,1,1948-08-01,CA,NA
"Colias philodice Godart, 1819",-73.915465,45.418956,932849689,Pieridae,Colias,Colias philodice,Quebec,1948,8,20,1948-08-20,CA,Montreal
"Colias philodice Godart, 1819",-77.680178,43.309161,863592766,Pieridae,Colias,Colias philodice,New York,1947,5,24,1947-05-24,US,Monroe
"Colias philodice Godart, 1819",-63.599308,44.650097,1039071381,Pieridae,Colias,Colias philodice,Nova Scotia,1947,8,5,1947-08-05,CA,Halifax County
"Colias philodice Godart, 1819",-64.7325,43.966667,1436114003,Pieridae,Colias,Colias philodice,Nova Scotia,1947,8,12,1947-08-12,CA,NA
"Colias philodice Godart, 1819",-119.83924,48.65543,1039196531,Pieridae,Colias,Colias philodice,Washington,1947,8,28,1947-08-28,US,Okanogan County
"Colias philodice Godart, 1819",-77.680178,43.309161,863593104,Pieridae,Colias,Colias philodice,New York,1947,9,17,1947-09-17,US,Monroe
"Colias philodice Godart, 1819",-74.6256,40.7486,1039146265,Pieridae,Colias,Colias philodice,New Jersey,1947,10,13,1947-10-13,US,Morris County
"Colias philodice Godart, 1819",-74.6256,40.7486,1039180838,Pieridae,Colias,Colias philodice,New Jersey,1947,10,29,1947-10-29,US,Morris County
"Colias philodice Godart, 1819",-74.6256,40.7486,1039201539,Pieridae,Colias,Colias philodice,New Jersey,1947,10,10,1947-10-10,US,Morris County
"Colias philodice Godart, 1819",-74.6256,40.7486,1039092088,Pieridae,Colias,Colias philodice,New Jersey,1947,10,23,1947-10-23,US,Morris County
"Colias philodice Godart, 1819",-73.712631,40.632048,1436114006,Pieridae,Colias,Colias philodice,New York,1947,10,26,1947-10-26,US,Nassau
"Colias philodice Godart, 1819",-74.6256,40.7486,1039026436,Pieridae,Colias,Colias philodice,New Jersey,1947,10,21,1947-10-21,US,Morris County
"Colias philodice Godart, 1819",-74.6256,40.7486,1039156381,Pieridae,Colias,Colias philodice,New Jersey,1947,10,2,1947-10-02,US,Morris County
"Colias philodice Godart, 1819",-73.712631,40.632048,1436114012,Pieridae,Colias,Colias philodice,New York,1947,10,26,1947-10-26,US,Nassau
"Colias philodice Godart, 1819",-73.712631,40.632048,1436113996,Pieridae,Colias,Colias philodice,New York,1947,10,25,1947-10-25,US,Nassau
"Colias philodice Godart, 1819",-73.64371,41.20275,1039103083,Pieridae,Colias,Colias philodice,New York,1946,6,29,1946-06-29,US,Westchester County
"Colias philodice Godart, 1819",-110,53.28333,1039148907,Pieridae,Colias,Colias philodice,Saskatchewan,1946,6,2,1946-06-02,CA,NA
"Colias philodice Godart, 1819",-77.680178,43.309161,863593260,Pieridae,Colias,Colias philodice,New York,1946,7,26,1946-07-26,US,Monroe
"Colias philodice Godart, 1819",-77.680178,43.309161,863593293,Pieridae,Colias,Colias philodice,New York,1946,8,7,1946-08-07,US,Monroe
"Colias philodice Godart, 1819",-97.608131,37.033627,1039075677,Pieridae,Colias,Colias philodice,Kansas,1946,10,30,1946-10-30,US,Sumner County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039160398,Pieridae,Colias,Colias philodice,Connecticut,1945,4,14,1945-04-14,US,New Haven County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039037102,Pieridae,Colias,Colias philodice,Kansas,1945,6,2,1945-06-02,US,Sumner County
"Colias philodice Godart, 1819",-110,53.28333,1039077280,Pieridae,Colias,Colias philodice,Saskatchewan,1945,7,1,1945-07-01,CA,NA
"Colias philodice Godart, 1819",-73.94272,45.408754,932849475,Pieridae,Colias,Colias philodice,Quebec,1945,8,24,1945-08-24,CA,NA
"Colias philodice Godart, 1819",-73.94272,45.408754,932850709,Pieridae,Colias,Colias philodice,Quebec,1945,9,9,1945-09-09,CA,NA
"Colias philodice Godart, 1819",-114.363686,43.68071,1039188109,Pieridae,Colias,Colias philodice,Idaho,1944,6,6,1944-06-06,US,Blaine County
"Colias philodice Godart, 1819",-110,53.28333,1039177436,Pieridae,Colias,Colias philodice,Saskatchewan,1944,7,16,1944-07-16,CA,NA
"Colias philodice Godart, 1819",-110,53.28333,1039054201,Pieridae,Colias,Colias philodice,Saskatchewan,1944,7,11,1944-07-11,CA,NA
"Colias philodice Godart, 1819",-110,53.28333,1039077233,Pieridae,Colias,Colias philodice,Saskatchewan,1944,7,25,1944-07-25,CA,NA
"Colias philodice Godart, 1819",-73.94272,45.408754,932849726,Pieridae,Colias,Colias philodice,Quebec,1944,9,4,1944-09-04,CA,NA
"Colias philodice Godart, 1819",-97.608131,37.033627,1039117517,Pieridae,Colias,Colias philodice,Kansas,1944,10,31,1944-10-31,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039055218,Pieridae,Colias,Colias philodice,Kansas,1944,10,26,1944-10-26,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039188882,Pieridae,Colias,Colias philodice,Kansas,1944,10,28,1944-10-28,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039111511,Pieridae,Colias,Colias philodice,Kansas,1944,10,29,1944-10-29,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039187697,Pieridae,Colias,Colias philodice,Kansas,1944,10,8,1944-10-08,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039112231,Pieridae,Colias,Colias philodice,Kansas,1944,10,29,1944-10-29,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039088274,Pieridae,Colias,Colias philodice,Kansas,1944,10,25,1944-10-25,US,Sumner County
"Colias philodice Godart, 1819",-110,53.28333,1039052184,Pieridae,Colias,Colias philodice,Saskatchewan,1943,5,6,1943-05-06,CA,NA
"Colias philodice Godart, 1819",-110,53.28333,1039174035,Pieridae,Colias,Colias philodice,Saskatchewan,1943,6,1,1943-06-01,CA,NA
"Colias philodice Godart, 1819",-110,53.28333,1039068631,Pieridae,Colias,Colias philodice,Saskatchewan,1943,6,5,1943-06-05,CA,NA
"Colias philodice Godart, 1819",-72.89722,41.39583,1039062295,Pieridae,Colias,Colias philodice,Connecticut,1943,6,30,1943-06-30,US,New Haven County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039135890,Pieridae,Colias,Colias philodice,Connecticut,1943,8,11,1943-08-11,US,New Haven County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039102039,Pieridae,Colias,Colias philodice,Connecticut,1943,8,5,1943-08-05,US,New Haven County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039048733,Pieridae,Colias,Colias philodice,Kansas,1943,8,9,1943-08-09,US,Sumner County
"Colias philodice Godart, 1819",-72.9247,41.3114,1039124758,Pieridae,Colias,Colias philodice,Connecticut,1943,9,26,1943-09-26,US,New Haven County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039069084,Pieridae,Colias,Colias philodice,Connecticut,1943,9,19,1943-09-19,US,New Haven County
"Colias philodice Godart, 1819",-72.924531,41.307231,1039140546,Pieridae,Colias,Colias philodice,Connecticut,1943,9,25,1943-09-25,US,New Haven County
"Colias philodice Godart, 1819",-73.6333,41.0333,1039033678,Pieridae,Colias,Colias philodice,Connecticut,1943,9,11,1943-09-11,US,Fairfield County
"Colias philodice Godart, 1819",-72.924531,41.307231,1039204758,Pieridae,Colias,Colias philodice,Connecticut,1943,9,21,1943-09-21,US,New Haven County
"Colias philodice Godart, 1819",-72.924531,41.307231,1039185887,Pieridae,Colias,Colias philodice,Connecticut,1943,9,22,1943-09-22,US,New Haven County
"Colias philodice Godart, 1819",-73.010033,41.35661,1039198548,Pieridae,Colias,Colias philodice,Connecticut,1943,9,20,1943-09-20,US,New Haven County
"Colias philodice Godart, 1819",-72.924531,41.307231,1039077645,Pieridae,Colias,Colias philodice,Connecticut,1943,9,23,1943-09-23,US,New Haven County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039135109,Pieridae,Colias,Colias philodice,Kansas,1943,10,10,1943-10-10,US,Sumner County
"Colias philodice Godart, 1819",-72.924531,41.307231,1039145900,Pieridae,Colias,Colias philodice,Connecticut,1943,10,7,1943-10-07,US,New Haven County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039038276,Pieridae,Colias,Colias philodice,Kansas,1943,10,17,1943-10-17,US,Sumner County
"Colias philodice Godart, 1819",-72.924531,41.307231,1039132439,Pieridae,Colias,Colias philodice,Connecticut,1943,10,7,1943-10-07,US,New Haven County
"Colias philodice Godart, 1819",-72.924531,41.307231,1039161220,Pieridae,Colias,Colias philodice,Connecticut,1943,10,17,1943-10-17,US,New Haven County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039128868,Pieridae,Colias,Colias philodice,Kansas,1943,10,7,1943-10-07,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039038514,Pieridae,Colias,Colias philodice,Kansas,1943,11,14,1943-11-14,US,Sumner County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039046181,Pieridae,Colias,Colias philodice,Connecticut,1942,5,14,1942-05-14,US,New Haven County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039049994,Pieridae,Colias,Colias philodice,Connecticut,1942,5,15,1942-05-15,US,New Haven County
"Colias philodice Godart, 1819",-110.041,53.279,769018730,Pieridae,Colias,Colias philodice,Alberta,1942,8,5,1942-08-05,CA,NA
"Colias philodice Godart, 1819",-135.050003,60.716667,1039168613,Pieridae,Colias,Colias philodice,Yukon Territory,1942,8,1,1942-08-01,CA,NA
"Colias philodice Godart, 1819",-80.0734,34.374043,1502533762,Pieridae,Colias,Colias philodice,South Carolina,1942,10,2,1942-10-02,US,Darlington
"Colias philodice Godart, 1819",-78.476631,38.029339,1039177054,Pieridae,Colias,Colias philodice,Virginia,1941,4,27,1941-04-27,US,Albemarle County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039146601,Pieridae,Colias,Colias philodice,Connecticut,1941,4,30,1941-04-30,US,New Haven County
"Colias philodice Godart, 1819",-73.6333,41.0333,1039026087,Pieridae,Colias,Colias philodice,Connecticut,1941,4,18,1941-04-18,US,Fairfield County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039077936,Pieridae,Colias,Colias philodice,Kansas,1941,4,18,1941-04-18,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039103584,Pieridae,Colias,Colias philodice,Kansas,1941,4,30,1941-04-30,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039134781,Pieridae,Colias,Colias philodice,Kansas,1941,4,24,1941-04-24,US,Sumner County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039109050,Pieridae,Colias,Colias philodice,Connecticut,1941,4,29,1941-04-29,US,New Haven County
"Colias philodice Godart, 1819",-72.30833,43.71528,1039085992,Pieridae,Colias,Colias philodice,Vermont,1941,5,NA,1941-05-01,US,Windsor County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039163809,Pieridae,Colias,Colias philodice,Connecticut,1941,5,28,1941-05-28,US,New Haven County
"Colias philodice Godart, 1819",-92.148072,40.128255,1039126273,Pieridae,Colias,Colias philodice,Missouri,1941,5,1,1941-05-01,US,Knox County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039059790,Pieridae,Colias,Colias philodice,Connecticut,1941,5,31,1941-05-31,US,New Haven County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039068675,Pieridae,Colias,Colias philodice,Connecticut,1941,5,2,1941-05-02,US,New Haven County
"Colias philodice Godart, 1819",-78.476631,38.029339,1039182681,Pieridae,Colias,Colias philodice,Virginia,1941,5,18,1941-05-18,US,Albemarle County
"Colias philodice Godart, 1819",-72.283333,47.15,1436114020,Pieridae,Colias,Colias philodice,Quebec,1941,6,1,1941-06-01,CA,NA
"Colias philodice Godart, 1819",-105.56038113821471,39.93991701962689,1039191753,Pieridae,Colias,Colias philodice,Colorado,1941,6,23,1941-06-23,US,Boulder County
"Colias philodice Godart, 1819",-71.9,45.4,1436113997,Pieridae,Colias,Colias philodice,Quebec,1941,6,8,1941-06-08,CA,NA
"Colias philodice Godart, 1819",-113.47,53.55,769142382,Pieridae,Colias,Colias philodice,Alberta,1941,6,24,1941-06-24,CA,NA
"Colias philodice Godart, 1819",-72.89722,41.39583,1039102495,Pieridae,Colias,Colias philodice,Connecticut,1941,7,14,1941-07-14,US,New Haven County
"Colias philodice Godart, 1819",-72.89722,41.39583,1039136362,Pieridae,Colias,Colias philodice,Connecticut,1941,7,2,1941-07-02,US,New Haven County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039132979,Pieridae,Colias,Colias philodice,Kansas,1941,7,14,1941-07-14,US,Sumner County
"Colias philodice Godart, 1819",-73.31111,41.63139,1039160991,Pieridae,Colias,Colias philodice,Connecticut,1941,9,6,1941-09-06,US,Litchfield County
"Colias philodice Godart, 1819",-73.31111,41.63139,1039124310,Pieridae,Colias,Colias philodice,Connecticut,1941,9,5,1941-09-05,US,Litchfield County
"Colias philodice Godart, 1819",-73.31111,41.63139,1039086279,Pieridae,Colias,Colias philodice,Connecticut,1941,9,7,1941-09-07,US,Litchfield County
"Colias philodice Godart, 1819",-90.35169,38.955621,1039157972,Pieridae,Colias,Colias philodice,Illinois,1941,10,12,1941-10-12,US,Jersey County
"Colias philodice Godart, 1819",-90.35169,38.955621,1039133831,Pieridae,Colias,Colias philodice,Illinois,1941,10,12,1941-10-12,US,Jersey County
"Colias philodice Godart, 1819",-85.5408,34.81258,1039041421,Pieridae,Colias,Colias philodice,Georgia,1940,4,28,1940-04-28,US,Dade County
"Colias philodice Godart, 1819",-78.391941,37.294578,1039127258,Pieridae,Colias,Colias philodice,Virginia,1940,4,27,1940-04-27,US,Prince Edward County
"Colias philodice Godart, 1819",-78.391941,37.294578,1039072853,Pieridae,Colias,Colias philodice,Virginia,1940,4,29,1940-04-29,US,Prince Edward County
"Colias philodice Godart, 1819",-78.391941,37.294578,1039177884,Pieridae,Colias,Colias philodice,Virginia,1940,4,29,1940-04-29,US,Prince Edward County
"Colias philodice Godart, 1819",-78.391941,37.294578,1039079640,Pieridae,Colias,Colias philodice,Virginia,1940,5,7,1940-05-07,US,Prince Edward County
"Colias philodice Godart, 1819",-73.559,41.1049,1039175861,Pieridae,Colias,Colias philodice,Connecticut,1940,5,10,1940-05-10,US,Fairfield County
"Colias philodice Godart, 1819",-86.52639,39.16528,1039093740,Pieridae,Colias,Colias philodice,Indiana,1940,5,16,1940-05-16,US,Monroe County
"Colias philodice Godart, 1819",-81.378433,40.798958,1039088576,Pieridae,Colias,Colias philodice,Ohio,1940,5,2,1940-05-02,US,Stark County
"Colias philodice Godart, 1819",-72.5094400954768,43.69993342495352,1039069904,Pieridae,Colias,Colias philodice,Vermont,1940,6,23,1940-06-23,US,Windsor County
"Colias philodice Godart, 1819",-73.6333,41.0333,1039132374,Pieridae,Colias,Colias philodice,Connecticut,1940,6,6,1940-06-06,US,Fairfield County
"Colias philodice Godart, 1819",-84.492836,39.134262,1039090822,Pieridae,Colias,Colias philodice,Ohio,1940,6,22,1940-06-22,US,Hamilton County
"Colias philodice Godart, 1819",-104.512846,38.17342,1039203530,Pieridae,Colias,Colias philodice,Colorado,1940,6,2,1940-06-02,US,Pueblo County
"Colias philodice Godart, 1819",-72.5094400954768,43.69993342495352,1039068799,Pieridae,Colias,Colias philodice,Vermont,1940,6,23,1940-06-23,US,Windsor County
"Colias philodice Godart, 1819",-81.423,40.613,1039109143,Pieridae,Colias,Colias philodice,Ohio,1940,6,2,1940-06-02,US,Tuscarawas County
"Colias philodice Godart, 1819",-72.5094400954768,43.69993342495352,1039162375,Pieridae,Colias,Colias philodice,Vermont,1940,7,16,1940-07-16,US,Windsor County
"Colias philodice Godart, 1819",-106.191628,37.200688,1039199032,Pieridae,Colias,Colias philodice,Colorado,1940,7,1,1940-07-01,US,Conejos County
"Colias philodice Godart, 1819",-81.367,40.647,1039114925,Pieridae,Colias,Colias philodice,Ohio,1940,9,8,1940-09-08,US,Tuscarawas County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039073830,Pieridae,Colias,Colias philodice,Kansas,1940,9,29,1940-09-29,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039116102,Pieridae,Colias,Colias philodice,Kansas,1940,10,18,1940-10-18,US,Sumner County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039035364,Pieridae,Colias,Colias philodice,Kansas,1940,10,19,1940-10-19,US,Sumner County
"Colias philodice Godart, 1819",-73.010033,41.35661,1039064887,Pieridae,Colias,Colias philodice,Connecticut,1940,10,14,1940-10-14,US,New Haven County
"Colias philodice eriphyle W.H.Edwards, 1876",-129.083,55.2,1848285440,Pieridae,Colias,Colias philodice,British Columbia,1940,NA,NA,1940-01-01,CA,Kitimat-Stikine
"Colias philodice eriphyle W.H.Edwards, 1876",-129.083,55.2,1848285428,Pieridae,Colias,Colias philodice,British Columbia,1940,NA,NA,1940-01-01,CA,Kitimat-Stikine
"Colias philodice eriphyle W.H.Edwards, 1876",-129.083,55.2,1848285343,Pieridae,Colias,Colias philodice,British Columbia,1940,NA,NA,1940-01-01,CA,Kitimat-Stikine
"Colias philodice Godart, 1819",-72.29,43.70222,1039079926,Pieridae,Colias,Colias philodice,New Hampshire,1939,5,17,1939-05-17,US,Grafton County
"Colias philodice Godart, 1819",-73.6333,41.0333,1039158236,Pieridae,Colias,Colias philodice,Connecticut,1939,5,4,1939-05-04,US,Fairfield County
"Colias philodice Godart, 1819",-75.948107,39.56242,1039045369,Pieridae,Colias,Colias philodice,Maryland,1939,5,NA,1939-05-01,US,Cecil County
"Colias philodice Godart, 1819",-107.0317,38.666798,1039050354,Pieridae,Colias,Colias philodice,Colorado,1939,8,NA,1939-08-01,US,Gunnison County
"Colias philodice Godart, 1819",-72.283333,47.15,1436113993,Pieridae,Colias,Colias philodice,Quebec,1939,8,1,1939-08-01,CA,NA
"Colias philodice Godart, 1819",-73.6333,41.0333,1039184147,Pieridae,Colias,Colias philodice,Connecticut,1939,9,11,1939-09-11,US,Fairfield County
"Colias philodice Godart, 1819",-73.6333,41.0333,1039112115,Pieridae,Colias,Colias philodice,Connecticut,1939,9,9,1939-09-09,US,Fairfield County
"Colias philodice Godart, 1819",-97.608131,37.033627,1039185414,Pieridae,Colias,Colias philodice,Kansas,1939,10,7,1939-10-07,US,Sumner County
"Colias philodice Godart, 1819",-81.378433,40.798958,1039027217,Pieridae,Colias,Colias philodice,Ohio,1938,4,2,1938-04-02,US,Stark County
"Colias philodice Godart, 1819",-86.52639,39.16528,1039148567,Pieridae,Colias,Colias philodice,Indiana,1938,4,17,1938-04-17,US,Monroe County
"Colias philodice Godart, 1819",-90.48432,38.71775,1039068400,Pieridae,Colias,Colias philodice,Missouri,1938,4,10,1938-04-10,US,Saint Louis County
"Colias philodice Godart, 1819",-81.378433,40.798958,1039044124,Pieridae,Colias,Colias philodice,Ohio,1938,6,23,1938-06-23,US,Stark County
"Colias philodice Godart, 1819",-79.61977,38.12707,1039083306,Pieridae,Colias,Colias philodice,Virginia,1938,6,9,1938-06-09,US,Roanoke County
"Colias philodice Godart, 1819",-81.525,40.784,1039147975,Pieridae,Colias,Colias philodice,Ohio,1938,7,5,1938-07-05,US,Stark County
"Colias philodice Godart, 1819",-81.525,40.784,1039166582,Pieridae,Colias,Colias philodice,Ohio,1938,7,5,1938-07-05,US,Stark County
"Colias philodice Godart, 1819",-73.010033,41.35661,1039183525,Pieridae,Colias,Colias philodice,Connecticut,1938,7,13,1938-07-13,US,New Haven County
"Colias philodice Godart, 1819",-72.57944820202097,42.0399510876912,1039062359,Pieridae,Colias,Colias philodice,Massachusetts,1938,8,21,1938-08-21,US,Hampden County
"Colias philodice Godart, 1819",-79.61977,38.12707,1039149575,Pieridae,Colias,Colias philodice,Virginia,1938,8,4,1938-08-04,US,Roanoke County
"Colias philodice Godart, 1819",-78.73753,42.62895,1039154706,Pieridae,Colias,Colias philodice,New York,1938,8,26,1938-08-26,US,Erie County
